time,open,high,low,close,volume
2025-08-17 05:19:41.418618+00:00,100.1758343351386,100.31604606388426,99.1597875363179,100.03821720420689,9890
2025-08-17 05:34:41.418618+00:00,100.9068859504007,101.15215678067729,100.5753577948551,100.81542007798322,5825
2025-08-17 05:49:41.418618+00:00,101.78467376161703,101.9171583413248,101.08748017651925,101.79132366539375,9163
2025-08-17 06:04:41.418618+00:00,100.93836274520412,100.99095016158105,100.71328407213593,100.94350694807378,3805
2025-08-17 06:19:41.418618+00:00,100.72993457691199,101.31842376103519,99.8472731745361,100.83265155585589,229
2025-08-17 06:34:41.418618+00:00,101.50817761621107,102.02882743877059,101.49982068826209,101.5621413890917,5597
2025-08-17 06:49:41.418618+00:00,101.86072355434011,101.97333772699034,100.37014404049037,102.01055647216302,9602
2025-08-17 07:04:41.418618+00:00,102.81972065139783,103.85882113125878,102.46857476314551,102.70569887897766,5407
2025-08-17 07:19:41.418618+00:00,103.14567376114086,103.17222390208238,102.61326462214878,103.51721965273535,5310
2025-08-17 07:34:41.418618+00:00,102.23811908577275,102.63823168556972,101.80557300362568,102.42928576064809,2440
2025-08-17 07:49:41.418618+00:00,101.96479391010216,102.42732073717349,100.98964294344594,101.70426063698474,2605
2025-08-17 08:04:41.418618+00:00,101.85028580149489,102.39065333252898,101.1042327547599,101.79123028952978,1567
2025-08-17 08:19:41.418618+00:00,103.1037110033998,104.09338724411711,102.95614860918641,102.82553074956438,6733
2025-08-17 08:34:41.418618+00:00,103.25574377776888,103.9520072735416,102.67794309272658,103.31422762982054,2107
2025-08-17 08:49:41.418618+00:00,105.01652248175749,105.75425402002044,104.31087669828595,104.89759154622412,9781
2025-08-17 09:04:41.418618+00:00,103.63599070922491,104.21131534821663,102.12850175856367,103.70761493525907,4710
2025-08-17 09:19:41.418618+00:00,106.42185743950542,106.44979358885307,105.89054506155483,106.35151125328024,5503
2025-08-17 09:34:41.418618+00:00,105.00960432842754,105.17706301226673,104.46020999004308,105.348388908416,150
2025-08-17 09:49:41.418618+00:00,103.36910790575989,103.95888907952647,103.24730617678671,103.36406196775243,3419
2025-08-17 10:04:41.418618+00:00,104.78566237120474,104.81045212514881,104.35232412733265,104.71220954495767,6970
2025-08-17 10:19:41.418618+00:00,103.00349432616588,103.44500077220181,102.54942629836135,102.82130558319794,4439
2025-08-17 10:34:41.418618+00:00,104.670195973771,105.34830549309758,103.82039402325191,104.57684629317232,3939
2025-08-17 10:49:41.418618+00:00,104.50068742142297,104.88677469582079,103.90946583664385,104.28842164306477,9002
2025-08-17 11:04:41.418618+00:00,105.2025893049905,105.44110599426408,104.87862481336599,105.22693780819007,9985
2025-08-17 11:19:41.418618+00:00,105.07958955967399,105.53963043868237,104.58839628388276,105.10465741367486,6074
2025-08-17 11:34:41.418618+00:00,104.1516286472863,104.7150208619737,103.38566395697666,104.28582458055861,7542
2025-08-17 11:49:41.418618+00:00,104.22619644136552,105.47028787680631,103.65239365337757,104.08934883941907,7227
2025-08-17 12:04:41.418618+00:00,103.72849848396169,103.80084087240351,103.54891484868998,103.69013516015731,2426
2025-08-17 12:19:41.418618+00:00,104.14843409845282,104.90301792055575,102.90663554691048,104.39407465356238,7643
2025-08-17 12:34:41.418618+00:00,103.63559320806114,104.13617568976925,103.32191102912711,103.43859229711214,3937
2025-08-17 12:49:41.418618+00:00,102.66835127180212,103.44393568528332,102.21286602558396,102.53709159046636,3803
2025-08-17 13:04:41.418618+00:00,102.88476940723662,103.22497599371029,102.55142079424563,102.89555654376704,2203
2025-08-17 13:19:41.418618+00:00,102.19062592125779,102.2151590628029,101.54758945586931,101.9479453897798,2252
2025-08-17 13:34:41.418618+00:00,101.07739960279332,101.13304905997038,101.06383781194512,100.84653654671713,9373
2025-08-17 13:49:41.418618+00:00,100.97977912671924,102.0935463535987,100.26650284912299,100.84557528158852,133
2025-08-17 14:04:41.418618+00:00,102.29409820567149,102.56327292907518,102.17743180791254,102.03687007529537,9652
2025-08-17 14:19:41.418618+00:00,103.50945257664974,103.79012665635905,103.30578554484744,103.66526000844854,5312
2025-08-17 14:34:41.418618+00:00,102.87145045473167,103.69483498082008,102.85104673062591,102.75784744037352,5119
2025-08-17 14:49:41.418618+00:00,104.32180370692694,104.68586308778329,104.15549837500228,104.28626849078661,3241
2025-08-17 15:04:41.418618+00:00,102.99121477409699,103.16028674251876,102.1125244587663,103.17629263843074,8568
2025-08-17 15:19:41.418618+00:00,103.304393201422,103.32085727721278,103.22238399050907,103.43080907398497,7097
2025-08-17 15:34:41.418618+00:00,102.1985647323874,103.65150942490274,101.81294117594389,102.14505926899442,8421
2025-08-17 15:49:41.418618+00:00,101.15562400537583,101.60288677582854,100.8247679800193,101.37752995787412,425
2025-08-17 16:04:41.418618+00:00,102.29631461877777,103.22709481879548,102.2928626435549,102.46463089514847,7643
2025-08-17 16:19:41.418618+00:00,104.30726818618919,105.01914906695251,103.73537339303924,104.59227293451826,7817
